crash_date,hour,latitude,longitude
2022-01-11,12,40.747528000000000000,-73.941230000000000000
2022-01-11,23,40.680115000000000000,-73.728700000000000000
2022-01-11,15,40.680035000000000000,-73.905500000000000000
2022-01-11,11,40.741863000000000000,-73.907510000000000000
2022-01-11,16,40.823635000000000000,-73.930950000000000000
2022-01-09,23,40.729996000000000000,-73.911870000000000000
2022-01-09,22,40.746487000000000000,-73.995430000000000000
2022-01-08,13,40.663876000000000000,-73.977480000000000000
2022-01-11,10,40.763683000000000000,-73.879270000000000000
2022-01-11,1,40.697918000000000000,-73.920830000000000000
2022-01-11,20,40.690990000000000000,-73.989320000000000000
2022-01-11,10,40.762074000000000000,-73.918690000000000000
2022-01-11,23,40.741050000000000000,-73.725870000000000000
2022-01-11,20,40.844536000000000000,-73.879480000000000000
2022-01-11,23,40.691680000000000000,-73.999344000000000000
2022-01-11,12,40.685513000000000000,-73.841620000000000000
2022-01-11,23,40.828205000000000000,-73.862440000000000000
2022-01-11,11,40.748226000000000000,-73.759790000000000000
2022-01-11,8,40.781220000000000000,-73.949326000000000000
2022-01-10,5,40.713062000000000000,-73.908910000000000000
2022-01-06,15,40.696934000000000000,-73.935616000000000000
2022-01-11,15,40.598003000000000000,-73.991910000000000000
2022-01-11,11,40.612076000000000000,-73.948950000000000000
2022-01-11,12,40.716587000000000000,-74.008385000000000000
2022-01-11,3,40.604100000000000000,-74.069080000000000000
2022-01-11,15,40.663450000000000000,-73.847470000000000000
2022-01-11,8,40.835724000000000000,-73.905790000000000000
2022-01-05,22,40.746113000000000000,-73.735760000000000000
2022-01-11,17,40.740223000000000000,-73.954865000000000000
2022-01-11,19,40.665844000000000000,-73.753685000000000000
2022-01-07,16,40.816025000000000000,-73.939470000000000000
2022-01-11,8,40.780174000000000000,-73.959320000000000000
2022-01-11,17,40.744590000000000000,-73.884674000000000000
2022-01-11,14,40.828114000000000000,-73.931070000000000000
2022-01-11,22,40.875580000000000000,-73.845600000000000000
2022-01-11,7,40.727890000000000000,-73.861170000000000000
2022-01-11,18,40.659172000000000000,-73.839874000000000000
2022-01-11,10,40.631504000000000000,-74.002960000000000000
2022-01-05,12,40.686764000000000000,-73.932820000000000000
2022-01-04,16,40.819317000000000000,-73.930320000000000000
2022-01-11,14,40.621433000000000000,-73.987854000000000000
2022-02-06,0,40.660030000000000000,-73.921790000000000000
2022-01-20,9,40.757008000000000000,-73.963880000000000000
2022-02-01,13,40.885210000000000000,-73.887160000000000000
2022-02-06,0,40.679005000000000000,-73.812590000000000000
2022-01-19,21,40.735424000000000000,-73.844660000000000000
2022-02-06,1,40.632496000000000000,-73.961520000000000000
2022-02-05,13,40.837875000000000000,-73.919710000000000000
2022-02-06,21,40.711220000000000000,-73.728270000000000000
2022-02-06,17,40.752705000000000000,-73.990685000000000000
2022-02-04,17,40.756058000000000000,-73.961630000000000000
2022-02-06,10,40.762093000000000000,-73.787290000000000000
2022-02-06,5,40.857970000000000000,-73.872720000000000000
2022-02-06,18,40.816360000000000000,-73.954094000000000000
2022-01-12,18,40.690205000000000000,-73.935420000000000000
2022-02-01,0,40.697470000000000000,-73.972710000000000000
2022-02-06,6,40.736600000000000000,-73.856674000000000000
2022-02-06,10,40.698410000000000000,-73.913315000000000000
2022-02-06,0,40.761500000000000000,-73.997826000000000000
2022-02-05,12,40.651863000000000000,-73.865360000000000000
2022-02-06,19,40.655840000000000000,-73.950110000000000000
2022-02-06,19,40.684937000000000000,-73.979690000000000000
2022-02-06,21,40.748676000000000000,-73.894550000000000000
2022-02-02,18,40.708992000000000000,-73.909706000000000000
2022-02-06,0,40.721640000000000000,-73.989136000000000000
2022-02-06,16,40.600426000000000000,-73.941895000000000000
2022-02-03,12,40.835930000000000000,-73.943520000000000000
2022-02-04,18,40.803160000000000000,-73.952560000000000000
2022-02-06,14,40.635372000000000000,-73.988174000000000000
2022-02-06,13,40.718555000000000000,-73.988205000000000000
2022-02-06,7,40.652462000000000000,-73.922850000000000000
2022-01-26,17,40.824066000000000000,-73.908714000000000000
2022-02-06,9,40.712420000000000000,-73.923874000000000000
2022-01-14,8,40.582233000000000000,-74.169070000000000000
2022-01-04,18,40.644950000000000000,-73.924900000000000000
2022-01-08,9,40.703915000000000000,-73.948170000000000000
2022-01-06,17,40.676890000000000000,-73.900055000000000000
2022-01-11,19,40.856780000000000000,-73.861920000000000000
2022-01-07,9,40.677200000000000000,-73.941470000000000000
2022-01-12,0,40.674038000000000000,-73.730260000000000000
2022-01-12,3,40.734604000000000000,-73.864784000000000000
2022-01-13,0,40.675682000000000000,-74.001190000000000000
2022-01-13,6,40.668040000000000000,-73.935350000000000000
2022-01-12,7,40.872500000000000000,-73.902150000000000000
2022-01-13,0,40.727840000000000000,-73.904080000000000000
2022-01-12,12,40.707798000000000000,-73.946075000000000000
2022-01-14,15,40.705470000000000000,-73.950240000000000000
2022-01-12,14,40.697590000000000000,-73.901940000000000000
2022-01-09,20,40.775414000000000000,-73.919840000000000000
2022-01-14,17,40.670460000000000000,-73.973200000000000000
2022-01-02,11,40.841816000000000000,-73.909560000000000000
2022-01-13,22,40.682655000000000000,-73.910034000000000000
2022-01-14,15,40.586098000000000000,-73.932370000000000000
2022-01-13,9,40.671585000000000000,-73.998430000000000000
2022-01-14,11,40.656372000000000000,-74.009384000000000000
2022-01-12,0,40.827915000000000000,-73.853270000000000000
2022-01-12,23,40.788177000000000000,-73.800500000000000000
2022-01-14,5,40.719900000000000000,-73.938840000000000000
2022-01-14,15,40.766106000000000000,-73.772310000000000000
2022-01-14,8,40.703090000000000000,-73.791800000000000000
2022-01-07,21,40.860740000000000000,-73.895386000000000000
2022-01-14,10,40.608550000000000000,-74.132160000000000000
2022-01-10,3,40.658413000000000000,-73.910774000000000000
2022-01-14,16,40.837875000000000000,-73.919710000000000000
2022-01-12,15,40.738730000000000000,-73.814280000000000000
2022-01-12,13,40.786957000000000000,-73.952250000000000000
2022-01-14,20,40.726948000000000000,-73.992966000000000000
2022-01-13,15,40.737694000000000000,-73.857210000000000000
2022-01-13,23,40.770313000000000000,-73.876030000000000000
2022-01-12,18,40.598114000000000000,-74.162490000000000000
2022-01-12,3,40.649956000000000000,-73.884125000000000000
2022-01-13,8,40.654163000000000000,-73.911540000000000000
2022-01-12,11,40.872215000000000000,-73.846900000000000000
2022-01-14,12,40.737650000000000000,-73.905570000000000000
2022-01-14,15,40.768833000000000000,-73.890630000000000000
2022-01-12,16,40.839810000000000000,-73.936970000000000000
2022-01-14,23,40.745970000000000000,-73.927635000000000000
2022-01-14,8,40.718780000000000000,-73.945090000000000000
2022-01-10,19,40.762940000000000000,-73.860670000000000000
2022-01-14,18,40.745815000000000000,-73.945656000000000000
2022-01-13,13,40.815853000000000000,-73.816720000000000000
2022-01-13,8,40.670734000000000000,-73.933730000000000000
2022-01-14,1,40.741520000000000000,-73.904594000000000000
2022-01-14,18,40.659610000000000000,-73.935814000000000000
2022-01-12,14,40.859480000000000000,-73.887200000000000000
2022-01-13,18,40.653200000000000000,-74.005585000000000000
2022-01-13,6,40.608776000000000000,-74.147180000000000000
2022-01-14,8,40.768013000000000000,-73.904230000000000000
2022-01-13,14,40.676834000000000000,-73.760704000000000000
2022-01-14,22,40.652462000000000000,-73.922850000000000000
2022-01-13,1,40.696983000000000000,-73.935234000000000000
2022-01-14,10,40.801800000000000000,-73.961080000000000000
2022-01-13,20,40.623480000000000000,-73.921550000000000000
2022-01-14,18,40.752357000000000000,-73.991780000000000000
2022-01-13,3,40.749718000000000000,-73.864190000000000000
2022-01-14,7,40.669850000000000000,-73.800640000000000000
2022-01-14,23,40.811830000000000000,-73.961120000000000000
2022-01-13,15,40.823208000000000000,-73.819650000000000000
2022-01-12,18,40.665474000000000000,-73.867520000000000000
2022-01-09,21,40.746063000000000000,-73.855820000000000000
2022-01-11,9,40.759884000000000000,-73.936800000000000000
2022-01-13,15,40.688420000000000000,-73.972885000000000000
2022-01-12,17,40.826740000000000000,-73.887900000000000000
2022-01-14,23,40.701450000000000000,-73.989624000000000000
2022-01-12,19,40.559630000000000000,-74.153000000000000000
2022-01-14,12,40.522366000000000000,-74.216740000000000000
2022-01-12,16,40.765095000000000000,-73.982100000000000000
2022-01-12,18,40.564310000000000000,-74.110146000000000000
2022-01-02,14,40.901836000000000000,-73.845480000000000000
2022-01-02,13,40.785114000000000000,-73.974960000000000000
2022-01-12,19,40.746490000000000000,-74.001335000000000000
2022-01-13,18,40.677834000000000000,-73.885090000000000000
2022-01-14,15,40.714640000000000000,-73.742935000000000000
2022-01-12,3,40.805150000000000000,-73.911050000000000000
2022-01-13,16,40.868546000000000000,-73.858590000000000000
2022-01-13,8,40.770428000000000000,-73.923640000000000000
2022-01-13,9,40.831753000000000000,-73.887950000000000000
2022-01-14,4,40.673573000000000000,-73.902084000000000000
2022-01-12,12,40.721275000000000000,-73.977800000000000000
2022-01-13,1,40.713955000000000000,-73.942590000000000000
2022-01-14,8,40.592175000000000000,-73.934525000000000000
2022-01-13,7,40.852306000000000000,-73.898110000000000000
2022-01-13,19,40.610610000000000000,-73.956710000000000000
2022-01-13,8,40.585840000000000000,-73.937880000000000000
2022-01-12,6,40.661037000000000000,-73.997440000000000000
2022-01-13,18,40.712410000000000000,-73.826454000000000000
2022-01-12,18,40.672410000000000000,-73.863556000000000000
2022-01-13,8,40.810173000000000000,-73.951170000000000000
2022-01-12,17,40.684840000000000000,-73.806070000000000000
2022-01-14,7,40.608833000000000000,-74.121180000000000000
2022-01-13,17,40.555540000000000000,-74.175620000000000000
2022-01-08,20,40.848694000000000000,-73.930470000000000000
2022-01-13,9,40.720370000000000000,-73.761010000000000000
2022-01-14,0,40.634660000000000000,-73.914620000000000000
2022-01-13,16,40.686016000000000000,-73.941560000000000000
2022-01-14,7,40.723648000000000000,-73.991030000000000000
2022-01-12,10,40.734314000000000000,-73.938030000000000000
2022-01-12,17,40.807434000000000000,-73.884650000000000000
2022-01-12,16,40.838980000000000000,-73.918600000000000000
2022-01-14,4,40.828660000000000000,-73.878240000000000000
2022-01-14,6,40.704716000000000000,-73.928750000000000000
2022-01-12,10,40.860380000000000000,-73.888890000000000000
2022-01-14,21,40.815403000000000000,-73.939920000000000000
2022-01-14,23,40.683323000000000000,-73.807550000000000000
2022-01-14,15,40.674088000000000000,-73.798370000000000000
2022-01-12,4,40.818085000000000000,-73.960480000000000000
2022-01-13,15,40.654740000000000000,-73.906930000000000000
2022-01-07,22,40.854904000000000000,-73.896450000000000000
2022-01-14,11,40.605670000000000000,-74.030945000000000000
2022-01-14,9,40.746143000000000000,-73.827180000000000000
2022-01-12,17,40.853813000000000000,-73.908510000000000000
2022-01-14,2,40.578613000000000000,-74.110520000000000000
2022-01-13,19,40.590015000000000000,-74.091770000000000000
2022-01-14,18,40.676598000000000000,-73.930390000000000000
2022-01-12,16,40.780290000000000000,-73.943860000000000000
2022-01-12,11,40.680560000000000000,-73.934580000000000000
2022-01-14,1,40.758896000000000000,-73.898380000000000000
2022-01-12,15,40.885990000000000000,-73.827920000000000000
2022-01-12,22,40.624190000000000000,-74.148994000000000000
2022-01-13,14,40.778550000000000000,-73.951256000000000000
2022-01-14,22,40.721060000000000000,-73.759450000000000000
2022-01-13,14,40.676796000000000000,-74.013560000000000000
2022-01-11,7,40.839867000000000000,-73.940640000000000000
2022-01-13,8,40.706345000000000000,-73.911220000000000000
2022-01-13,20,40.844105000000000000,-73.898000000000000000
2022-01-14,23,40.704018000000000000,-73.939660000000000000
2022-01-12,8,40.644417000000000000,-73.970300000000000000
2022-01-13,10,40.683434000000000000,-73.834300000000000000
2022-01-14,15,40.688778000000000000,-73.786446000000000000
2022-01-12,10,40.742660000000000000,-73.721080000000000000
2022-01-12,16,40.675076000000000000,-73.988010000000000000
2022-01-12,18,40.673780000000000000,-73.779625000000000000
2022-01-13,15,40.704990000000000000,-73.917360000000000000
2022-01-12,20,40.741028000000000000,-73.994170000000000000
2022-01-13,11,40.719970000000000000,-73.992905000000000000
2022-01-12,14,40.890630000000000000,-73.858920000000000000
2022-01-14,12,40.584280000000000000,-73.925290000000000000
2022-01-10,15,40.897785000000000000,-73.870690000000000000
2022-01-13,14,40.858856000000000000,-73.929800000000000000
2022-01-13,18,40.797943000000000000,-73.942130000000000000
2022-01-14,19,40.672073000000000000,-73.885830000000000000
2022-01-13,14,40.832690000000000000,-73.890564000000000000
2022-01-14,15,40.874928000000000000,-73.864980000000000000
2022-01-08,14,40.803024000000000000,-73.936320000000000000
2022-01-11,11,40.841250000000000000,-73.909400000000000000
2022-01-14,15,40.691082000000000000,-73.983450000000000000
2022-01-11,13,40.671010000000000000,-73.922390000000000000
2022-01-13,16,40.693490000000000000,-73.979170000000000000
2022-01-14,19,40.823635000000000000,-73.930950000000000000
2022-01-12,18,40.862310000000000000,-73.909874000000000000
2022-01-04,10,40.679928000000000000,-73.920450000000000000
2022-01-13,11,40.560852000000000000,-74.199910000000000000
2022-01-14,17,40.671616000000000000,-73.897750000000000000
2022-01-13,18,40.608936000000000000,-74.125660000000000000
2022-01-14,21,40.786175000000000000,-73.945700000000000000
2022-01-12,23,40.743343000000000000,-73.972030000000000000
2022-01-11,6,40.800686000000000000,-73.952515000000000000
2022-01-13,8,40.766243000000000000,-73.983215000000000000
2022-01-04,6,40.659107000000000000,-73.923225000000000000
2022-01-12,18,40.818993000000000000,-73.909744000000000000
2022-01-12,18,40.632720000000000000,-73.908860000000000000
2022-01-13,7,40.703285000000000000,-73.895454000000000000
2022-01-14,16,40.759250000000000000,-73.932434000000000000
2022-01-12,6,40.609417000000000000,-73.967700000000000000
2022-01-13,9,40.600697000000000000,-73.960370000000000000
2022-01-13,20,40.879112000000000000,-73.875910000000000000
2022-01-13,16,40.677353000000000000,-74.004460000000000000
2022-01-12,12,40.647213000000000000,-73.980990000000000000
2022-01-13,19,40.645170000000000000,-73.883130000000000000
2022-01-12,1,40.662556000000000000,-73.919630000000000000
2022-01-13,12,40.639576000000000000,-73.998146000000000000
2022-01-12,13,40.669403000000000000,-73.942210000000000000
2022-01-10,14,40.758354000000000000,-73.894410000000000000
2022-01-13,16,40.705658000000000000,-73.931710000000000000
2022-01-13,13,40.783333000000000000,-73.911415000000000000
2022-01-12,6,40.689022000000000000,-73.939250000000000000
2022-01-13,8,40.532875000000000000,-74.192276000000000000
2022-01-13,8,40.672195000000000000,-73.911330000000000000
2022-01-08,20,40.864113000000000000,-73.921260000000000000
2022-01-14,14,40.717100000000000000,-73.740770000000000000
2022-01-14,22,40.851738000000000000,-73.831970000000000000
2022-01-14,13,40.888294000000000000,-73.831290000000000000
2022-01-12,17,40.665627000000000000,-73.920450000000000000
2022-01-13,7,40.877537000000000000,-73.910390000000000000
2022-01-10,20,40.705284000000000000,-73.942890000000000000
2022-01-13,18,40.734070000000000000,-73.999664000000000000
2022-01-14,16,40.665546000000000000,-73.953700000000000000
2022-01-14,4,40.598454000000000000,-74.082110000000000000
2022-01-12,13,40.665684000000000000,-73.820435000000000000
2022-01-12,12,40.782120000000000000,-73.771280000000000000
2022-01-12,18,40.668507000000000000,-73.925610000000000000
2022-01-13,11,40.704030000000000000,-73.817110000000000000
2022-01-13,16,40.604260000000000000,-73.752860000000000000
2022-01-12,17,40.731930000000000000,-73.807960000000000000
2022-01-13,8,40.795536000000000000,-73.977234000000000000
2022-01-12,21,40.652767000000000000,-73.886300000000000000
2022-01-13,20,40.654150000000000000,-73.949936000000000000
2022-01-13,10,40.758820000000000000,-73.811210000000000000
2022-01-13,22,40.850166000000000000,-73.935760000000000000
2022-01-14,15,40.687023000000000000,-73.976210000000000000
2022-01-13,11,40.757420000000000000,-73.782776000000000000
2022-01-14,12,40.801940000000000000,-73.957466000000000000
2022-01-13,13,40.752670000000000000,-73.990610000000000000
2022-01-14,9,40.676937000000000000,-73.915510000000000000
2022-01-13,9,40.873795000000000000,-73.835820000000000000
2022-01-14,15,40.757626000000000000,-73.780106000000000000
2022-01-12,21,40.634007000000000000,-74.117090000000000000
2022-01-12,8,40.681274000000000000,-73.904250000000000000
2022-01-12,21,40.670895000000000000,-73.914050000000000000
2022-01-13,22,40.842710000000000000,-73.885666000000000000
2022-01-13,12,40.823360000000000000,-73.947174000000000000
2022-01-12,10,40.656260000000000000,-73.895740000000000000
2022-01-12,20,40.631780000000000000,-73.945625000000000000
2022-01-14,5,40.686077000000000000,-74.000380000000000000
2022-01-13,11,40.701100000000000000,-73.943550000000000000
2022-01-02,22,40.666023000000000000,-73.907090000000000000
2022-01-14,3,40.734870000000000000,-73.923310000000000000
2022-01-10,13,40.669680000000000000,-73.882370000000000000
2022-01-12,12,40.768875000000000000,-73.948980000000000000
2022-01-05,9,40.532130000000000000,-74.223080000000000000
2022-01-14,12,40.682716000000000000,-73.966736000000000000
2022-01-12,4,40.831630000000000000,-73.922520000000000000
2022-01-12,15,40.713020000000000000,-73.959305000000000000
2022-01-14,3,40.660770000000000000,-73.919750000000000000
2022-01-14,8,40.655502000000000000,-73.884140000000000000
2022-01-14,23,40.616352000000000000,-73.982450000000000000
2022-01-13,0,40.732033000000000000,-73.918930000000000000
2022-01-14,23,40.714207000000000000,-73.928170000000000000
2022-01-12,18,40.666380000000000000,-73.924400000000000000
2022-01-14,16,40.693405000000000000,-73.908860000000000000
2022-01-11,6,40.830975000000000000,-73.852670000000000000
2022-01-13,21,40.811043000000000000,-73.880730000000000000
2022-01-14,17,40.779495000000000000,-73.953500000000000000
2022-01-13,5,40.659756000000000000,-73.937060000000000000
2022-01-14,14,40.690240000000000000,-73.994370000000000000
2022-01-12,18,40.760365000000000000,-73.973770000000000000
2022-01-12,0,40.646490000000000000,-74.086540000000000000
2022-01-13,4,40.659447000000000000,-73.938190000000000000
2022-01-14,19,40.758590000000000000,-73.919304000000000000
2022-01-12,10,40.905735000000000000,-73.849396000000000000
2022-01-14,17,40.820984000000000000,-73.891624000000000000
2022-01-12,18,40.703217000000000000,-73.734270000000000000
2022-01-12,8,40.856200000000000000,-73.905230000000000000
2022-01-13,11,40.863018000000000000,-73.917564000000000000
2022-01-13,18,40.731990000000000000,-73.810810000000000000
2022-01-08,14,40.622680000000000000,-74.034330000000000000
2022-01-14,0,40.654434000000000000,-73.860840000000000000
2022-01-12,14,40.679730000000000000,-73.937400000000000000
2022-01-14,12,40.743187000000000000,-73.972070000000000000
2022-01-13,14,40.621320000000000000,-74.028534000000000000
2022-01-14,13,40.664356000000000000,-73.734535000000000000
2022-01-13,0,40.680460000000000000,-73.843090000000000000
2022-01-11,13,40.651012000000000000,-73.910240000000000000
2022-01-12,1,40.831150000000000000,-73.816920000000000000
2022-01-13,15,40.669228000000000000,-73.896200000000000000
2022-01-13,13,40.675003000000000000,-73.824350000000000000
2022-01-13,17,40.772488000000000000,-73.911830000000000000
2022-01-12,20,40.695990000000000000,-73.983220000000000000
2022-01-12,12,40.583880000000000000,-73.823050000000000000
2022-01-14,12,40.784187000000000000,-73.845820000000000000
2022-01-12,10,40.774284000000000000,-73.919950000000000000
2022-01-11,0,40.609894000000000000,-73.996346000000000000
2022-01-09,16,40.845190000000000000,-73.911200000000000000
2022-01-13,21,40.758644000000000000,-73.981346000000000000
2022-01-13,14,40.700123000000000000,-73.950410000000000000
2022-01-13,21,40.745730000000000000,-73.980220000000000000
2022-01-14,17,40.792930000000000000,-73.947910000000000000
2022-01-12,15,40.842335000000000000,-73.916190000000000000
2022-01-12,7,40.738853000000000000,-73.858444000000000000
2022-01-13,18,40.870777000000000000,-73.886240000000000000
2022-01-14,12,40.797306000000000000,-73.934460000000000000
2022-01-13,0,40.695934000000000000,-73.743706000000000000
2022-01-14,19,40.585500000000000000,-73.951630000000000000
2022-01-12,15,40.749100000000000000,-73.992010000000000000
2022-01-13,11,40.807518000000000000,-73.926110000000000000
2022-01-13,18,40.595140000000000000,-73.754000000000000000
2022-01-13,16,40.663795000000000000,-73.997780000000000000
2022-01-14,12,40.719902000000000000,-73.732140000000000000
2022-01-14,21,40.827656000000000000,-73.886100000000000000
2022-01-12,14,40.637550000000000000,-73.958650000000000000
2022-01-14,12,40.591830000000000000,-74.100980000000000000
2022-01-14,17,40.783966000000000000,-73.948555000000000000
2022-01-13,19,40.549590000000000000,-74.137400000000000000
2022-01-12,23,40.658234000000000000,-73.894690000000000000
2022-01-13,3,40.690308000000000000,-73.998810000000000000
2022-01-14,21,40.741970000000000000,-73.841160000000000000
2022-01-14,13,40.897808000000000000,-73.852620000000000000
2022-01-13,8,40.678310000000000000,-73.869804000000000000
2022-01-12,14,40.645400000000000000,-73.977150000000000000
2022-01-14,7,40.738476000000000000,-73.799100000000000000
2022-01-14,17,40.664540000000000000,-73.822760000000000000
2022-01-11,16,40.697903000000000000,-73.946800000000000000
2022-01-14,23,40.609150000000000000,-74.149870000000000000
2022-01-06,17,40.804714000000000000,-73.958260000000000000
2022-01-14,17,40.760270000000000000,-73.804010000000000000
2022-01-14,17,40.762420000000000000,-73.827520000000000000
2022-01-13,19,40.734910000000000000,-73.920570000000000000
2022-01-13,15,40.666260000000000000,-73.995960000000000000
2022-01-13,18,40.631650000000000000,-74.087620000000000000
2022-01-13,15,40.639706000000000000,-74.019610000000000000
2022-01-12,16,40.575985000000000000,-74.102260000000000000
2022-01-11,16,40.634995000000000000,-73.961160000000000000
2022-01-11,15,40.531918000000000000,-74.191750000000000000
2022-01-13,19,40.629160000000000000,-74.011440000000000000
2022-01-12,8,40.722343000000000000,-73.777170000000000000
2022-01-13,19,40.637615000000000000,-73.985840000000000000
2022-01-14,16,40.711260000000000000,-73.899864000000000000
2022-01-14,19,40.660300000000000000,-73.990166000000000000
2022-01-13,13,40.686190000000000000,-73.876220000000000000
2022-01-13,6,40.770390000000000000,-73.917710000000000000
2022-01-06,17,40.680860000000000000,-73.954410000000000000
2022-01-13,8,40.823505000000000000,-73.941440000000000000
2022-01-12,5,40.709118000000000000,-73.818220000000000000
2022-01-14,18,40.871820000000000000,-73.861374000000000000
2022-01-14,11,40.711006000000000000,-73.729675000000000000
2022-01-09,0,40.865105000000000000,-73.918460000000000000
2022-01-14,11,40.705784000000000000,-73.822900000000000000
2022-01-12,8,40.617134000000000000,-74.065820000000000000
2022-01-10,15,40.751892000000000000,-73.967600000000000000
2022-01-12,19,40.861310000000000000,-73.921240000000000000
2022-01-13,17,40.893623000000000000,-73.855250000000000000
2022-01-14,4,40.678783000000000000,-73.910940000000000000
2022-01-14,6,40.755398000000000000,-73.776540000000000000
2022-01-13,10,40.740276000000000000,-73.848595000000000000
2022-01-14,18,40.592724000000000000,-73.798386000000000000
2022-01-13,16,40.794052000000000000,-73.970375000000000000
2022-01-14,12,40.661030000000000000,-73.942650000000000000
2022-01-13,0,40.858387000000000000,-73.902790000000000000
2022-01-14,8,40.595360000000000000,-74.000630000000000000
2022-01-12,16,40.854294000000000000,-73.857890000000000000
2022-01-11,9,40.705765000000000000,-73.741810000000000000
2022-01-13,18,40.623340000000000000,-73.955950000000000000
2022-01-14,13,40.667080000000000000,-73.822970000000000000
2022-01-12,14,40.666126000000000000,-73.995300000000000000
2022-01-12,13,40.818947000000000000,-73.952210000000000000
2022-01-12,3,40.709260000000000000,-73.764824000000000000
2022-01-14,18,40.830048000000000000,-73.906320000000000000
2022-01-14,11,40.597855000000000000,-73.751220000000000000
2022-01-13,12,40.629650000000000000,-73.990555000000000000
2022-01-12,22,40.660100000000000000,-73.733120000000000000
2022-01-03,22,40.685497000000000000,-73.917710000000000000
2022-01-13,10,40.831500000000000000,-73.888084000000000000
2022-01-12,11,40.705030000000000000,-73.836010000000000000
2022-01-12,8,40.695640000000000000,-73.929245000000000000
2022-01-13,9,40.645317000000000000,-73.970550000000000000
2022-01-14,10,40.602272000000000000,-73.753365000000000000
2022-01-14,7,40.797523000000000000,-73.950740000000000000
2022-01-14,1,40.678700000000000000,-73.845000000000000000
2022-01-13,19,40.776684000000000000,-73.983055000000000000
2022-01-13,19,40.763590000000000000,-73.981440000000000000
2022-01-08,15,40.742530000000000000,-73.880350000000000000
2022-01-12,14,40.670130000000000000,-73.809380000000000000
2022-01-13,0,40.726006000000000000,-73.751730000000000000
2022-01-13,8,40.819363000000000000,-73.893074000000000000
2022-01-09,19,40.624510000000000000,-73.927470000000000000
2022-01-12,12,40.822277000000000000,-73.867150000000000000
2022-01-13,11,40.742973000000000000,-73.814316000000000000
2022-01-14,8,40.728912000000000000,-74.008600000000000000
2022-01-14,21,40.752422000000000000,-73.866100000000000000
2022-01-14,10,40.859245000000000000,-73.818140000000000000
2022-01-13,9,40.635010000000000000,-73.914055000000000000
2022-01-12,15,40.817314000000000000,-73.942230000000000000
2022-01-14,15,40.722990000000000000,-73.910690000000000000
2022-01-13,9,40.698620000000000000,-73.920135000000000000
2022-01-01,8,40.722324000000000000,-74.011760000000000000
2022-01-13,12,40.678326000000000000,-73.972030000000000000
2022-01-14,20,40.660950000000000000,-73.929060000000000000
2022-01-06,23,40.671566000000000000,-73.784660000000000000
2022-01-14,22,40.661860000000000000,-73.880170000000000000
2022-01-05,18,40.878147000000000000,-73.832290000000000000
2022-01-12,15,40.764706000000000000,-73.811005000000000000
2022-01-05,9,40.697247000000000000,-73.932846000000000000
2022-01-13,11,40.831000000000000000,-73.826520000000000000
2022-01-12,17,40.607620000000000000,-73.978590000000000000
2022-01-13,8,40.757576000000000000,-73.767980000000000000
2022-01-14,17,40.752190000000000000,-73.993470000000000000
2022-01-12,0,40.651730000000000000,-73.949180000000000000
2022-01-12,22,40.587860000000000000,-73.955270000000000000
2022-01-12,18,40.884920000000000000,-73.848830000000000000
2022-01-13,7,40.836796000000000000,-73.919490000000000000
2022-01-13,22,40.868320000000000000,-73.901276000000000000
2022-01-12,17,40.605670000000000000,-74.030945000000000000
2022-01-14,14,40.649100000000000000,-73.946490000000000000
2022-01-14,23,40.753708000000000000,-73.907936000000000000
2022-01-13,8,40.850704000000000000,-73.884210000000000000
2022-01-14,11,40.708630000000000000,-73.958466000000000000
2022-01-12,16,40.666428000000000000,-73.936910000000000000
2022-01-14,0,40.667915000000000000,-73.775230000000000000
2022-01-14,21,40.722550000000000000,-74.006310000000000000
2022-01-13,16,40.753470000000000000,-73.725330000000000000
2022-01-01,19,40.850506000000000000,-73.932870000000000000
2022-01-14,11,40.683064000000000000,-73.987335000000000000
2022-01-12,18,40.753304000000000000,-73.912575000000000000
2022-01-13,19,40.810455000000000000,-73.937195000000000000
2022-01-14,15,40.656270000000000000,-73.903420000000000000
2022-01-14,4,40.673107000000000000,-73.999590000000000000
2022-01-12,0,40.739094000000000000,-73.917620000000000000
2022-01-04,23,40.761272000000000000,-73.955710000000000000
2022-01-12,11,40.707783000000000000,-73.932076000000000000
2022-01-13,14,40.891110000000000000,-73.863045000000000000
2022-01-01,15,40.860794000000000000,-73.926920000000000000
2022-01-10,9,40.676624000000000000,-73.915970000000000000
2022-01-12,23,40.598040000000000000,-73.931690000000000000
2022-01-13,15,40.734196000000000000,-73.783550000000000000
2022-01-13,3,40.738705000000000000,-73.939500000000000000
2022-01-12,12,40.628544000000000000,-73.941380000000000000
2022-01-14,12,40.702990000000000000,-73.825190000000000000
2022-01-10,23,40.831810000000000000,-73.827240000000000000
2022-01-14,11,40.867480000000000000,-73.845240000000000000
2022-01-14,6,40.666690000000000000,-73.811730000000000000
2022-01-12,17,40.810806000000000000,-73.927620000000000000
2022-01-13,19,40.849804000000000000,-73.920330000000000000
2022-01-13,23,40.739800000000000000,-73.875990000000000000
2022-01-13,12,40.724552000000000000,-73.724520000000000000
2022-01-13,6,40.699790000000000000,-73.950096000000000000
2022-01-07,9,40.649370000000000000,-74.012955000000000000
2022-01-13,9,40.758026000000000000,-73.857760000000000000
2022-01-13,12,40.784725000000000000,-73.839430000000000000
2022-01-12,23,40.710957000000000000,-73.951126000000000000
